target_id	pval	qval	test_stat	rss	degrees_free	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
ENST00000258098	2.61053924845643e-05	0.050727488855016	17.6822306961093	42.8592666098077	1	3.42776313752093	3.06137618641483	0.751165887391541	2.31021029902329	0.558610310938436	2.31021029902329
ENST00000361665	2.17863842710273e-05	0.050727488855016	18.0263895460337	50.3916884613076	1	3.82308153008814	3.59940631866483	0.866444672954093	2.73296164571073	0.384501842847992	2.73296164571073
ENST00000368073	1.79042707046916e-05	0.050727488855016	18.400162552801	46.3679396156975	1	2.70302771053887	3.31199568683554	1.51571341399601	1.79628227283953	0.835658177041952	1.79628227283953
ENST00000368875	1.22728304362075e-05	0.050727488855016	19.1203653492743	38.872208942888	1	2.43289329349007	2.77658635306343	1.0269932137083	1.74959313935513	0.886091849509898	1.74959313935513
ENST00000369047	2.30780564765766e-05	0.050727488855016	17.9167539534868	47.909576820495	1	3.60538784757951	3.42211263003536	0.562802881020379	2.85930974901498	0.474235111624978	2.85930974901498
ENST00000430260	2.7777281558478e-05	0.050727488855016	17.5641718560124	35.932760312681	1	3.118851646497	2.56662573662007	0.44129807205715	2.12532766456292	0.704119297914404	2.12532766456292
ENST00000470524	2.19451877007437e-05	0.050727488855016	18.0125634511463	46.8010079706993	1	3.21036678201193	3.34292914076424	0.950340490653506	2.39258865011073	0.663730461025868	2.39258865011073
ENST00000474036	1.43676927141483e-05	0.050727488855016	18.8196801926324	110.907212719979	1	4.06676385536276	7.9219437657128	0.578552617611382	7.34339114810142	0.309473996168078	7.34339114810142
ENST00000676659	2.14516455221179e-05	0.050727488855016	18.0558680004673	58.2834801405377	1	3.13889279020134	4.16310572432412	2.33590520279945	1.82720052152468	0.695629373337649	1.82720052152468
ENST00000374050	3.61143499450785e-05	0.059357545569731	17.0653980461434	34.8421938418854	1	3.07878037334315	2.48872813156324	0.267613021623127	2.22111510994011	0.720427615055399	2.22111510994011
ENST00000367383	4.79558906446123e-05	0.0606310014334499	16.5272502055629	24.1054177526679	1	2.77108063281845	1.72181555376199	0.24962292932691	1.47219262443508	0.819002918792908	1.47219262443508
ENST00000433060	4.70317205548412e-05	0.0606310014334499	16.5641505684768	61.3914768508539	1	4.39530074793887	4.38510548934671	0.143642545468389	4.24146294387832	0.237231354103565	4.24146294387832
ENST00000440944	4.78770710412463e-05	0.0606310014334499	16.5303693131527	63.3848164566055	1	2.70173644677603	4.52748688975754	0.993007397895234	3.5344794918623	0.835961209054398	3.5344794918623
ENST00000388712	5.79733078545898e-05	0.0635232858598691	16.1677317631677	58.9213072900816	1	2.58774052979388	4.2086648064344	0.951518822733392	3.25714598370101	0.861240485995993	3.25714598370101
ENST00000619711	5.73720437602794e-05	0.0635232858598691	16.1874802048958	49.4769642846088	1	2.28129604442301	3.53406887747205	0.623268425230813	2.91080045224124	0.891866266364381	2.91080045224124
ENST00000330634	6.86134285636356e-05	0.0645180981256531	15.8487062861444	40.8471574888667	1	2.51206691178822	2.91765410634762	1.63877868312862	1.278875423219	0.876492846192708	1.278875423219
ENST00000378344	6.90376084939264e-05	0.0645180981256531	15.8370437514859	38.7428051409383	1	3.36239243266438	2.76734322435274	0.0688426996051195	2.69850052474762	0.590709153617042	2.69850052474762
ENST00000402357	7.0657445014709e-05	0.0645180981256531	15.7931610796623	29.5315651256842	1	2.64233190679792	2.10939750897744	0.098399242677688	2.01099826629975	0.849461317424717	2.01099826629975
ENST00000266070	0.000110184691741705	0.0787389388463765	14.9536502339426	74.9615814303109	1	3.004365186669	5.35439867359363	2.25013068404886	3.10426798954477	0.748418477530628	3.10426798954477
ENST00000371674	0.000106678471619708	0.0787389388463765	15.0146734970764	27.1240448952971	1	3.65664296710461	1.9374317782355	0.270338129056896	1.66709364917861	0.451438649266296	1.66709364917861
ENST00000378764	0.000101255955439258	0.0787389388463765	15.1131415387103	39.8613992497181	1	3.27013982307832	2.84724280355129	1.19137810316598	1.65586470038531	0.635586997353956	1.65586470038531
ENST00000399423	0.00010248203036035	0.0787389388463765	15.090420486875	51.2967156209997	1	2.32132076185775	3.6640511157857	1.00207907693639	2.6619720388493	0.891009181057509	2.6619720388493
ENST00000440945	9.74717220835812e-05	0.0787389388463765	15.1850565436846	30.1882535741358	1	2.49401888303685	2.15630382672398	0.728061234273946	1.42824259245004	0.879332914143062	1.42824259245004
ENST00000314262	0.000140028015811618	0.0857484866106552	14.5017685954013	46.0300405127986	1	2.16383232446573	3.28786003662847	0.982308936459754	2.30555110016872	0.89721001584359	2.30555110016872
ENST00000507528	0.000130494282924493	0.0857484866106552	14.634632964357	36.1585531498229	1	1.83028959530338	2.58275379641592	0.501892052699848	2.08086174371607	0.926525553110129	2.08086174371607
ENST00000560831	0.000134275196525856	0.0857484866106552	14.5808073554199	29.2431819003841	1	2.16004997342698	2.08879870717029	0.721791409253273	1.36700729791702	0.897536129066595	1.36700729791702
ENST00000619601	0.000140862079489395	0.0857484866106552	14.4905814415168	108.398921616602	1	5.00712179515676	7.74278011547157	0.47038504012202	7.27239507534955	0.154710624714055	7.27239507534955
ENST00000610533	0.000146652310602646	0.0860849063237534	14.414709435125	35.143547878774	1	3.22410883930979	2.51025341991243	0.915396459183476	1.59485696072895	0.657357270100009	1.59485696072895
ENST00000361756	0.000153496550253677	0.0869954931023942	14.3288236725299	36.6135108553173	1	3.14895877510539	2.6152507753798	0.926015905618964	1.68923486976084	0.691282447908376	1.68923486976084
ENST00000215574	0.000189014324719753	0.0883330136920808	13.9372598053742	33.8243270339516	1	3.00823353533129	2.41602335956797	0.430816670902237	1.98520668866574	0.747035057219814	1.98520668866574
ENST00000221114	0.000244586212734066	0.0883330136920808	13.4532186535951	25.5708338193827	1	2.55214296590615	1.82648812995591	0.304969349029593	1.52151878092632	0.868690754357913	1.52151878092632
ENST00000265686	0.0002902155475403	0.0883330136920808	13.1325110793409	36.0234979686454	1	3.15907231438944	2.57310699776039	1.14970005460661	1.42340694315377	0.686862638075516	1.42340694315377
ENST00000268989	0.000284833252350127	0.0883330136920808	13.1675871967053	48.864332837167	1	2.16318641645819	3.49030948836907	1.20849945301531	2.28181003535376	0.89726475076508	2.28181003535376
ENST00000291294	0.000278159035112575	0.0883330136920808	13.2120225620557	18.7542862177891	1	2.02318512340088	1.33959187269922	0.214467869073384	1.12512400362584	0.907052598352503	1.12512400362584
ENST00000317459	0.000177106013529106	0.0883330136920808	14.059615320213	27.099111241958	1	1.82417765264787	1.935650802997	0.840938144113163	1.09471265888384	0.927556943316693	1.09471265888384
ENST00000357586	0.000232113143688287	0.0883330136920808	13.5514410356928	53.4046757794001	1	2.32546362667473	3.81461969852858	1.38718394171224	2.42743575681634	0.89091511168173	2.42743575681634
ENST00000371374	0.000213824018713476	0.0883330136920808	13.7055293521954	54.2831561420275	1	2.25868852956039	3.8773682958591	0.728067304494016	3.14930099136509	0.892415218171118	3.14930099136509
ENST00000373840	0.000209664091403509	0.0883330136920808	13.7424299042752	25.4822542867836	1	2.11007985419722	1.82016102048454	0.375363571945596	1.44479744853895	0.90179385335037	1.44479744853895
ENST00000394053	0.000287045705001481	0.0883330136920808	13.1530885526982	26.9668950362527	1	2.6930430886593	1.92620678830376	0.356561764962092	1.56964502334167	0.837989942833084	1.56964502334167
ENST00000394908	0.000259809915422315	0.0883330136920808	13.3399598218547	45.763726887161	1	3.64475902498285	3.26883763479722	0.901286437976939	2.36755119682028	0.456643651209569	2.36755119682028
ENST00000397298	0.000276327442344735	0.0883330136920808	13.2244049119539	40.7519288990854	1	1.99026342537871	2.91085206422038	1.05829237425523	1.85255968996516	0.908978773909339	1.85255968996516
ENST00000403059	0.000200349707930269	0.0883330136920808	13.8278009815552	42.2871980777753	1	3.30692917655924	3.02051414841252	1.56172622621544	1.45878792219707	0.617829767148453	1.45878792219707
ENST00000434618	0.000201888735495549	0.0883330136920808	13.8134227122671	44.4367465590665	1	3.56412404168078	3.17405332564761	1.19525259957635	1.97880072607126	0.493194297506526	1.97880072607126
ENST00000505074	0.000263347798612349	0.0883330136920808	13.3145978742068	21.9089148114109	1	2.03307577820559	1.56492248652935	0.39929015047289	1.16563233605646	0.906500264145362	1.16563233605646
